#Año,Tipo,Presupuesto,Programa,Económica,Descripcion,Inicial,Seccion
2017,G,P,1533,2270120,PLANES DE ACCION EN MATERIA DE P.R.I.,10000.00,0301
2017,G,P,1533,2279906,PODA DE ARBOLES CAMINOS DE TITULARIDAD MUNICIPAL,5000.00,0301
2017,G,P,1533,2279946,MANTENIMIENTO MAQUINAS INDUSTRIALES DE CLIMATIZACION,10000.00,0301
2017,G,P,1533,2279966,MANTENIMIENTO SISTEMA INCIDENCIA EN VIA PUBLICA,1000.00,0301
2017,G,P,1533,23120,LOCOMOCION PERSONAL NO DIRECTIVO,612.00,0301
2017,G,P,1533,60167,VALLADO DE SOLARES,10000.00,0301
2017,G,P,1533,61150,PLAN RENOVE ALUMBRADO PUBLICO,1000.00,0301
2017,G,P,1533,62329,MATERIAL MOVIL PARA LIMPIEZA,2000.00,0301
2017,G,P,1533,62332,SISTEMAS DE COMUNICACIÓN,0.00,0301
2017,G,P,1533,62511,EQUIPOS CLIMATIZACION,7000.00,0301
2017,G,P,1533,62901,INVERSIONES PARA PROGRAMAS DE EMPLEO JUNTA DE ANDALUCIA,100000.00,0301
2017,G,P,1533,63206,PLAN EFICIENCIA ENERGETICA Y MODERNIZACION DE INFRAESTRUCTURAS,20000.00,0301
2017,G,P,1533,63302,PLAN DE MODERNIZACION DE MAQUINARIA,0.00,0301
2017,G,P,1533,63304,"MAQUINARIA, HERRAMIENTA Y UTILLAJE MENOR",14500.00,0301
2017,G,P,1533,63403,PLAN DE MODERNIZACION DE VEHICULOS,0.00,0301
2017,G,P,1534,13000,RETRIBUCIONES BASICAS,593652.33,0301
2017,G,P,1534,13001,HORAS EXTRAORDINARIAS,4532.96,0301
2017,G,P,1534,13100,RET.BASICAS LABORAL EVENTUAL,18625.78,0301
2017,G,P,1534,15000,PRODUCTIVIDAD ,4675.44,0301
2017,G,P,1534,15001,PRODUCTIVIDAD-CONSTANCIA,64088.64,0301
2017,G,P,1534,16000,SEGURIDAD SOCIAL,235676.81,0301
2017,G,P,1534,23120,LOCOMOCION PERSONAL NO DIRECTIVO,2861.28,0301
2017,G,P,1535,12001,SUELDOS DEL GRUPO A2,3310.12,0301
2017,G,P,1535,12004,SUELDOS GRUPO C2,8462.51,0301
2017,G,P,1535,12006,TRIENIOS,794.36,0301
2017,G,P,1535,12100,COMPLEMENTOS DE DESTINO,5645.28,0301
2017,G,P,1535,12101,COMPLEMENTOS ESPECIFICO,8559.66,0301
2017,G,P,1535,13000,RETRIBUCIONES BASICAS,60807.10,0301
2017,G,P,1535,13100,RET.BASICAS LABORAL EVENTUAL,13875.69,0301
2017,G,P,1535,15000,PRODUCTIVIDAD ,2984.52,0301
2017,G,P,1535,15001,PRODUCTIVIDAD-CONSTANCIA,9155.52,0301
2017,G,P,1535,16000,SEGURIDAD SOCIAL,35548.58,0301
2017,G,P,1535,20210,ARRENDAMIENTO NAVE DEPOSITO VEHICULOS,15000.00,0301
2017,G,P,1535,22000,ORDINARIO NO INVENTARIABLE,1500.00,0301
2017,G,P,1535,22002,MATERIAL INFORMATICO NO INVENTARIABLE,1000.00,0301
2017,G,P,1535,22200,SERVICIO DE TELECOMUNICACIONES,9500.00,0301
2017,G,P,1535,22404,SEGUROS INMUEBLES DE LA CORPORACION,18833.22,0301
2017,G,P,1535,22405,SEGUROS DE VEHICULO,28000.00,0301
2017,G,P,1535,22407,SEGUROS INMUEBLES EDIFICIOS DE COLEGIOS,7000.00,0301
2017,G,P,1535,22500,TRIBUTOS ESTATALES,500.00,0301
2017,G,P,1535,2279904,"MANTENIMIENTO, CONEXIÓN CENTRAL ALARMA Y REPARACION ALARMAS",5000.00,0301
2017,G,P,1535,23120,LOCOMOCION PERSONAL NO DIRECTIVO,2861.16,0301
2017,G,P,1535,48012,A LA E.U.C NUEVA JARILLA RESIDENCIAL PARA COSTES DE MANTENIMIENTO,12000.00,0301
2017,G,P,1535,48926,REVERSION DE CONCESIONES DE QUIOSCOS,2000.00,0301
2017,G,P,1535,48940,"SUBVENCION ESFUBASA, GASTOS DE ELECTRICIDAD",808.76,0301
2017,G,P,1535,60915,PROGRAMA DE ACCIONES PARA LA MEJOREA DE LA ESCENA URBANA,12091.00,0301
2017,G,P,1535,62503,INSTALACION DE SISTEMA DE ALARMAS EN EDIF.MUNICIPALES,10000.00,0301
2017,G,P,1711,12005,SUELDOS GRUPO E,46533.04,0301
2017,G,P,1711,12006,TRIENIOS,7417.32,0301
2017,G,P,1711,12100,COMPLEMENTOS DE DESTINO,23969.85,0301
2017,G,P,1711,12101,COMPLEMENTOS ESPECIFICO,52033.50,0301
2017,G,P,1711,12103,OTROS COMPLEMENTOS,1011.72,0301
2017,G,P,1711,13000,RETRIBUCIONES BASICAS,83359.67,0301
2017,G,P,1711,13001,HORAS EXTRAORDINARIAS,152.30,0301
2017,G,P,1711,15000,PRODUCTIVIDAD ,7077.33,0301
2017,G,P,1711,15001,PRODUCTIVIDAD-CONSTANCIA,18311.04,0301
2017,G,P,1711,15100,GRATIFICACIONES,2812.42,0301
2017,G,P,1711,16000,SEGURIDAD SOCIAL,77447.12,0301
2017,G,P,1711,2219914,SUMINISTROS MEDIOAMBIENTALES,8000.00,0301
2017,G,P,1711,2270101,SERVICIO DE VIGILANCIA DE INFRAESTRUCTURAS Y ZONAS VERDES,12000.00,0301
2017,G,P,1711,2270107,SERVICIOA CONSERJERIA PARQUE 8 DE MARZO,35000.00,0301
2017,G,P,1711,2270111,SERVICIO CONSERJERIA PUNTOS LIMPIOS,45000.00,0301
2017,G,P,1711,2270115,SERVICIO CONSERJERIA PARQUE MIGUEL DE MAÑARA,30000.00,0301
2017,G,P,1711,2270119,CONTROL APARCAMIENTO PARQUE EL MAJUELO,0.00,0301
2017,G,P,1711,2279911,MANTº PARQUES SAN JOSE NORTE,15000.00,0301
2017,G,P,1711,2279912,MANTENIMIENTO FASE I PARQUE DE LAS GRAVERAS,35000.00,0301
2017,G,P,1711,2279913,MANTENIMIENTO PASEO ARROYO,15000.00,0301
2017,G,P,1711,2279915,MANTENIMIENTO ZONAS VERDES Y AJARDINADAS LA RINCONADA Y PARQUE EL MAJUELO,296000.00,0301
2017,G,P,1711,2279916,MANTENIMIENTO PARQUE DEHESA BOYAL,55000.00,0301
2017,G,P,1711,2279918,MANTENIMIENTO PARQUE BARRIADAS SANTA CRUZ,97000.00,0301
2017,G,P,1711,2279919,MANTENIMIENTO ZONA AJARDINADA S LA RINCONADA,0.00,0301
2017,G,P,1711,2279920,"MANTENIMIENTO PARQUES, JUEGOS INFANTILES Y AUTOMATISMOS RIEGO",50000.00,0301
2017,G,P,1711,2279924,"MANTENIMIENTO ZONAS AJARDINADAS, PODAS EN ALTURA",25000.00,0301
2017,G,P,1711,2279928,"MANTENIMIENTO ZONAS AJARDINADAS, PAGO DE EN MEDIO",50000.00,0301
2017,G,P,1711,61118,"PROGRAMA ""RENOVACION DE PARQUES, PLAZAS Y PUMONES VERDES""",60000.00,0301
2017,G,P,1711,61126,"PROGRAMA ""REFORMAS EN PARQUES Y ESPACIOS INFANTILES""",100000.00,0301
2017,G,P,1711,61127,REFORMAS Y MEJORAS EN EL PARQUE EL MAJUELO,100000.00,0301
2017,G,P,1711,61129,"OPERACIÓN ""EL ARBOL DE LA VIDA""",60000.00,0301
2017,G,P,1711,61123,PLAN DE MODERNIZACION DE PARQUES Y ESCENA URBANA,0.00,0301
2017,G,P,1711,63225,ADECENTAMIENTO DE ESPACIOS PUBLICOS.REPARACION POLIDEPORTIVO EL SANTISIMO,19900.82,0301
2017,G,P,1711,63301,MODERNIZACION DE SISTEMAS DE IEGO Y REFORESTACION,0.00,0301
2017,G,P,2211,16204,ACCION SOCIAL,9275.91,0301
2017,G,P,2211,16206,VESTUARIO,3519.00,0301
2017,G,P,3111,2279944,RECOGIDA DE NARANJA AMRGA,0.00,0301
2017,G,P,3111,2279945,"CAMPAÑA DESRATIZACION, DESINFECCION DE EDIFICIOS Y VIVIENDAS",15000.00,0301
2017,G,P,1641,12005,SUELDOS GRUPO E,7755.37,0302
2017,G,P,1641,12006,TRIENIOS,0.00,0302
2017,G,P,1641,12100,COMPLEMENTOS DE DESTINO,4312.84,0302
2017,G,P,1641,12101,COMPLEMENTOS ESPECIFICO,7883.90,0302
2017,G,P,1641,15000,PRODUCTIVIDAD ,1189.56,0302
2017,G,P,1641,15001,PRODUCTIVIDAD-CONSTANCIA,2288.88,0302
2017,G,P,1641,16000,SEGURIDAD SOCIAL,8763.02,0302
2017,G,P,2413,60920,FEDER.CIUDAD SOSTENIBLE. FOMENTO DE MOVILIDD URBANA SOSTENIBLE.AMPLIACION CARRILES BICI,100000.00,0303
2017,G,P,4411,2279940,CONTRATO DE TRANSPORTE INTERURBANO,225000.00,0303
2017,G,P,4411,46700,APORTACION CONCORCIO TRANSPORTE A.METROPOLITANA,95844.00,0303
2017,G,P,4411,76700,APORTACION CONCORCIO TRANSPORTE AREA METROPOLITANA,138.00,0303
2017,G,P,4412,2260204,"PUBLICIDA, PROPAGANDA Y APOYO SECTOR TAXI",11000.00,0303
2017,G,P,4412,77001,A TAXISTAS PARA ADQUISICION DE TAXIMETRO,1000.00,0303
2017,G,P,1621,2279962,CONTRATO CESPA S.A. RECOGIDA RSU,950000.00,0304
2017,G,P,1621,2279964,RECOGIDA DE RESIDUOS EN PUNTO VERDE,80000.00,0304
2017,G,P,1621,35802,INTERESES LEASING CAMION RSU 2009,95.76,0304
2017,G,P,1621,60100,SOTERRAMIENTO-REUBICACION CONTENEDORES,5000.00,0304
2017,G,P,1621,63501,"SUMINISTRO DE CONTENEDORES, PAPELERAS Y MEDIOS LIMPIEZA",7000.00,0304
2017,G,P,1621,64802,CUOTAS LEASING CAMION RSU 2009,16097.00,0304
2017,G,P,1623,46301,"A LA MANCOMUNIDAD, PLANTA TRATAMIENTO",460000.00,0304
2017,G,P,1502,12000,SUELDOS GRUPO A1,29648.45,0401
2017,G,P,1502,12003,SUELDOS GRUPO C1,19967.51,0401
2017,G,P,1502,12006,TRIENIOS,10096.26,0401
2017,G,P,1502,12100,COMPLEMENTOS DE DESTINO,24314.30,0401
2017,G,P,1502,12101,COMPLEMENTOS ESPECIFICO,28416.31,0401
2017,G,P,1502,13000,RETRIBUCIONES BASICAS,45840.10,0401
2017,G,P,1502,15000,PRODUCTIVIDAD ,9443.84,0401
2017,G,P,1502,15001,PRODUCTIVIDAD-CONSTANCIA,13733.28,0401
2017,G,P,1502,16000,SEGURIDAD SOCIAL,51916.34,0401
2017,G,P,1502,21602,MANTº RED INFORMATICA Y EQUIPOS DPTOº DE URBANISMO,500.00,0401
2017,G,P,1502,22000,ORDINARIO NO INVENTARIABLE,3000.00,0401
2017,G,P,1502,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",500.00,0401
2017,G,P,1502,22002,MATERIAL INFORMATICO NO INVENTARIABLE,500.00,0401
2017,G,P,1502,22200,SERVICIO DE TELECOMUNICACIONES,7500.00,0401
2017,G,P,1502,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0401
2017,G,P,1502,62500,ADQUISICION Y RENOVACION DE MOBILIARIO CENTROS DE TRABAJO,500.00,0401
2017,G,P,1511,35201,INTERESES 2017 EXPROPIADOS PAGO DE EN MEDIO,1246364.78,0401
2017,G,P,1511,35202,INTERESES DEVOLUCION (AVRA) DOTACIONES PAGO DE EN MEDIO (12/06/13 A 31/07/16),476643.84,0401
2017,G,P,1511,62103,EXPROPIACIONES PAGO DE EN MEDIO,0.00,0401
2017,G,P,1511,64024,REVISION PARCIAL PGOU,42350.00,0401
2017,G,P,1512,12000,SUELDOS GRUPO A1,44472.28,0401
2017,G,P,1512,12001,SUELDOS DEL GRUPO A2,26071.02,0401
2017,G,P,1512,12006,TRIENIOS,7194.06,0401
2017,G,P,1512,12100,COMPLEMENTOS DE DESTINO,35892.13,0401
2017,G,P,1512,12101,COMPLEMENTOS ESPECIFICO,35142.99,0401
2017,G,P,1512,13000,RETRIBUCIONES BASICAS,114666.93,0401
2017,G,P,1512,15000,PRODUCTIVIDAD ,2100.00,0401
2017,G,P,1512,15001,PRODUCTIVIDAD-CONSTANCIA,20599.92,0401
2017,G,P,1512,16000,SEGURIDAD SOCIAL,87614.42,0401
2017,G,P,1512,22616,"CARTELERIA, INFORMACION Y DIVULGACIÇON ACCIONES SUBVENCIONADAS",500.00,0401
2017,G,P,1512,2270652,"CONTROL ENSAYO, GEOTECNICA Y OTROS",15000.00,0401
2017,G,P,1512,23120,LOCOMOCION PERSONAL NO DIRECTIVO,5722.56,0401
2017,G,P,1512,48012,A LA E.U.C NUEVA JARILLA RESIDENCIAL PARA COSTES DE MANTENIMIENTO,0.00,0401
2017,G,P,1512,62200,"REDACCION DE PROYECTOS, CALCULOS Y ESTRUCTURAS",10000.00,0401
2017,G,P,2211,16204,ACCION SOCIAL,2778.37,0401
2017,G,P,2211,16206,VESTUARIO,4590.00,0401
2017,G,P,3421,63214,CUBIERTA PABELLON FERNANDO MARTIN,72600.00,0401
2017,G,P,3421,63215,INSTALACION LINEAS DE VIDA ANEXO ESTADIO FELIPE DEL VALLE,2200.00,0401
2017,G,P,3421,63216,INSTALACION LINEAS DE VIDA POLIDEPORTIVO CASTAÑITA,2200.00,0401
2017,G,P,1701,13000,RETRIBUCIONES BASICAS,22219.38,0402
2017,G,P,1701,15000,PRODUCTIVIDAD ,1439.62,0402
2017,G,P,1701,15001,PRODUCTIVIDAD-CONSTANCIA,2288.88,0402
2017,G,P,1701,16000,SEGURIDAD SOCIAL,8673.41,0402
2017,G,P,1701,22500,TRIBUTOS ESTATALES,10205.00,0402
2017,G,P,1701,22602,PUBLICIDAD Y PROPAGANDA,500.00,0402
2017,G,P,1701,22706,ESTUDIOS Y TRABAJOS TECNICOS,1000.00,0402
2017,G,P,1701,2279910,NOTIFICACIONES Y REPARTO,500.00,0402
2017,G,P,1701,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0402
2017,G,P,1722,2260203,CAMPAÑA DE SENSIBILIZACION Y CONCIENCIA MEDIO AMBIENTAL,7000.00,0402
2017,G,P,1722,2260608,FORMACION EN EFICIENCIA ENERGETICA,45150.00,0402
2017,G,P,1722,2260622,FORO MEDIOAMBIENTAL,1000.00,0402
2017,G,P,1722,2269902,PLAN INTEGRAL DE LA JUVENTUD,1000.00,0402
2017,G,P,1722,2269917,ACTIVIDADES MEDIOMABIENTALES,7000.00,0402
2017,G,P,1722,2269948,CONTRATO VERDE,500.00,0402
2017,G,P,1722,2279905,PROGRAMA INTEGRAL DE ACCION PARA ANOMALES DE COMPAÑÍA,5000.00,0402
2017,G,P,1722,2279927,MANTENIMIENTO PAGINA WEB DE TRANSPORTE DE LA RINCONADA,490.00,0402
2017,G,P,1722,2279958,CONVENIO COLEGIO DE VETERINAROS,3630.00,0402
2017,G,P,1722,2279969,RECOGIDA Y DESTRUCCION DE DOCUMENTOS,8000.00,0402
2017,G,P,1722,46603,CUOTAS REDES CIUDADES POR EL CLIMA Y OTRAS,150.00,0402
2017,G,P,1722,46605,ADEHESION RED DE CIUDADES POR LA BICICLETA,600.00,0402
2017,G,P,1722,46606,CUOTAS REDE CIUDADES QUE CAMINAN,300.00,0402
2017,G,P,1722,60160,IMPLANTACION ACCIONES PLAN DE ACCION MEDIOAMBIENTAL,80000.00,0402
2017,G,P,1722,60910,RUTAS Y VIAS VERDES,0.00,0402
2017,G,P,1722,61117,P.F.O.E.A. (GARANTIA DE RENTAS),0.00,0402
2017,G,P,1722,62231,CERRAMIENTO Y OBRAS EN EDIF.MUNICIPALES Y NO MUNICIPALES,0.00,0402
2017,G,P,2211,16204,ACCION SOCIAL,78.76,0402
2017,G,P,2211,16206,VESTUARIO,306.00,0402
2017,G,P,2413,60921,FEDER.CIUDAD SOSTENIBLE. FOMENTO DE MOVILIDD URBANA SOSTENIBLE.AMPLIACION CARRILES BICI,100000.00,0402
2017,G,P,2413,64030,FEDER.CIUDAD SOSTENIBLE.PLAN EFICIENCIA ENERGETICA Y REDUCCION CONSUMO Y EMISIONES EPERIENCIA LEDS,300000.00,0402
2017,G,P,1521,44004,A SODERIN 21 DESARROLLO Y VIVIENDA PAGO ICIO,3.00,0404
2017,G,P,1521,68201,PLAN MUNICIPAL VIVIENDA JOVEN,1000000.00,0404
2017,G,P,1521,48956,APORTACION MUNICIPAL A ORGANISMOS DE VICIENDA,0.00,0404
2017,G,P,1522,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,0404
2017,G,P,1522,78003,PROGRAMA REHABILITACION DE VIVIENDAS,150000.00,0404
2017,G,P,9251,16206,VESTUARIO,153.00,0404
2017,G,P,9251,14002,OFICINA ASESORAMIENTO CONTRA DESAHUCIOS,9988.82,0404
2017,G,P,9251,15001,PRODUCTIVIDAD-CONSTANCIA,2288.88,0404
2017,G,P,9251,16000,SEGURIDAD SOCIAL,4083.49,0404
2017,G,P,9251,22000,ORDINARIO NO INVENTARIABLE,100.00,0404
2017,G,P,2211,16204,ACCION SOCIAL,296.10,0501
2017,G,P,2211,16206,VESTUARIO,6120.00,0501
2017,G,P,2311,12004,SUELDOS GRUPO C2,8462.51,0501
2017,G,P,2311,12006,TRIENIOS,2726.31,0501
2017,G,P,2311,12100,COMPLEMENTOS DE DESTINO,4312.84,0501
2017,G,P,2311,12101,COMPLEMENTOS ESPECIFICO,7539.45,0501
2017,G,P,2311,13000,RETRIBUCIONES BASICAS,27549.67,0501
2017,G,P,2311,15000,PRODUCTIVIDAD ,7542.92,0501
2017,G,P,2311,15001,PRODUCTIVIDAD-CONSTANCIA,4577.76,0501
2017,G,P,2311,16000,SEGURIDAD SOCIAL,20709.92,0501
2017,G,P,2311,20200,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,300.00,0501
2017,G,P,2311,22000,ORDINARIO NO INVENTARIABLE,2500.00,0501
2017,G,P,2311,22002,MATERIAL INFORMATICO NO INVENTARIABLE,1200.00,0501
2017,G,P,2311,22200,SERVICIO DE TELECOMUNICACIONES,12000.00,0501
2017,G,P,2311,22602,PUBLICIDAD Y PROPAGANDA,300.00,0501
2017,G,P,2311,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0501
2017,G,P,2311,41000,"AL PATRONATO PERSONAS CON DISCAPACIDAD, GASTOS CORRIENTES",148805.01,0501
2017,G,P,2311,41001,AL PATRONATO DEPORTES,45000.00,0501
2017,G,P,2311,71001,"AL PATRONATO PERSONAS CON DISCAPACIDAD, GASTOS CAPITAL",12396.50,0501
2017,G,P,2312,12001,SUELDOS DEL GRUPO A2,3310.12,0501
2017,G,P,2312,12100,COMPLEMENTOS DE DESTINO,1128.18,0501
2017,G,P,2312,12101,COMPLEMENTOS ESPECIFICO,1405.17,0501
2017,G,P,2312,13000,RETRIBUCIONES BASICAS,272256.94,0501
2017,G,P,2312,13100,RET.BASICAS LABORAL EVENTUAL,19228.26,0501
2017,G,P,2312,15001,PRODUCTIVIDAD-CONSTANCIA,21744.36,0501
2017,G,P,2312,16000,SEGURIDAD SOCIAL,100246.39,0501
2017,G,P,2312,2269946,PROGRAMA BANCO DE ALIMENTOS,22890.00,0501
2017,G,P,2312,23120,LOCOMOCION PERSONAL NO DIRECTIVO,1430.64,0501
2017,G,P,2312,48001,SUBVENCION A CARITAS,0.00,0501
2017,G,P,2312,48002,AYUDAS DE EMRGENCIA SOCIAL Y CONTRA LA EXCLUSION,75000.00,0501
2017,G,P,2312,48003,AYUDAS ECONOMICAS-FAMILIARES PARA LA INCLUSION SOCIAL,53523.18,0501
2017,G,P,2312,48010,PLAN EXTRAORDINARIO AYUDAS DE EMERGENCIA PARA LA INCLUSION SOCIAL,90000.00,0501
2017,G,P,2312,48020,CARITAS NTRA.SRA DE LA NIEVES,2625.00,0501
2017,G,P,2312,48021,CARITAS SANTA Mª MADRE DE DIOS,2625.00,0501
2017,G,P,2312,48022,CARITAS PARROQUIA SAN JOSE,2625.00,0501
2017,G,P,2313,13000,RETRIBUCIONES BASICAS,68495.22,0501
2017,G,P,2313,13002,OTRAS REMUNERACIONES,3450.02,0501
2017,G,P,2313,14303,REFUERZO PLANTILLA ATENCION AL EMIGRANTE,9000.00,0501
2017,G,P,2313,15001,PRODUCTIVIDAD-CONSTANCIA,18311.04,0501
2017,G,P,2313,16000,SEGURIDAD SOCIAL,28749.27,0501
2017,G,P,2313,2269902,PLAN INTEGRAL DE LA JUVENTUD,1000.00,0501
2017,G,P,2313,2269915,PLAN MUNICIPAL DE DROGODEPENDENCIA,51044.56,0501
2017,G,P,2313,2269930,PROGRAMA ARQUIMIDES,6200.00,0501
2017,G,P,2313,2269931,INTERVENCION ENZONAS CON NECESIDAD DE TRANSFORMACION,28239.23,0501
2017,G,P,2313,2269933,PROGRAMA DE ATENCION FAMILIAR,33853.00,0501
2017,G,P,2313,2269936,"COOPERACION, ACTIVIDADES Y PROYECTOS SOCIALES",10000.00,0501
2017,G,P,2313,2269939,PROGRAMA DE IGUALDAD DE OPORTUNIDADES,2000.00,0501
2017,G,P,2313,2269944,INTEGRACION SOCIAL PARA INMIGRANTES,8000.00,0501
2017,G,P,2313,2269945,SERVICIO DE ATENCION SOCIO-EDUCATIVA,6000.00,0501
2017,G,P,2313,2269947,PROGRAMA TRATAMIENTO FAMILIA CON MENORES,103081.00,0501
2017,G,P,2313,2279949,PROGRAMA DE VOLUNTARIADO,3000.00,0501
2017,G,P,2313,2279967,PROGRAMA DE ATENCION INFANTIL TEMPRANA (P.A.I.T),143640.00,0501
2017,G,P,2313,23120,LOCOMOCION PERSONAL NO DIRECTIVO,362.35,0501
2017,G,P,2313,48005,CONVENIO ASOCIACION ALCOHOLICOS REHABILITADOS SAN JOSE,1500.00,0501
2017,G,P,2313,48006,CONVENIO ASOCIACION ALZHEIMER,3000.00,0501
2017,G,P,2313,63221,REHABILITACION EDIFICIO CENTRO DE MAYORES DE LA RINCONADA,0.00,0501
2017,G,P,2314,14001,REFUERZO PERSONAL LEY DEPENDENCIA,37763.00,0501
2017,G,P,2314,2279937,SERVICIO MUNICIPAL DE REFUERZO DE AYUDA A DOMICILIO Y DEPENDENCIA,146750.00,0501
2017,G,P,2314,2279938,CONVENIO SERVICIO DE AYUDA A DOMICILIO (LEY DEPENDENCIA),1069178.67,0501
2017,G,P,2314,2279986,PROGRAMA CONSOLIDACION S.A.D.,63937.84,0501
2017,G,P,2211,16204,ACCION SOCIAL,1615.67,0502
2017,G,P,2211,16206,VESTUARIO,1530.00,0502
2017,G,P,3200,13000,RETRIBUCIONES BASICAS,65389.67,0502
2017,G,P,3200,13100,RET.BASICAS LABORAL EVENTUAL,25834.13,0502
2017,G,P,3200,15000,PRODUCTIVIDAD ,840.00,0502
2017,G,P,3200,15001,PRODUCTIVIDAD-CONSTANCIA,5722.20,0502
2017,G,P,3200,16000,SEGURIDAD SOCIAL,30890.99,0502
2017,G,P,3200,23120,LOCOMOCION PERSONAL NO DIRECTIVO,738.00,0502
2017,G,P,3230,47201,CONCESION ESCUELA INFANTIL GLORIA FUERTES,432138.27,0502
2017,G,P,3230,47202,CONCESION ESCUELA INFANTIL GUARDERIA ALMONAZAR,258453.67,0502
2017,G,P,3230,47203,CONCESION ESCUELA INFANTIL GUARDERIA SANTA CRUZ,277206.47,0502
2017,G,P,3230,13000,RETRIBUCIONES BASICAS,193164.70,0502
2017,G,P,3230,13001,HORAS EXTRAORDINARIAS,1810.75,0502
2017,G,P,3230,13100,RET.BASICAS LABORAL EVENTUAL,40997.60,0502
2017,G,P,3230,15000,PRODUCTIVIDAD ,2579.92,0502
2017,G,P,3230,15001,PRODUCTIVIDAD-CONSTANCIA,27466.56,0502
2017,G,P,3230,16000,SEGURIDAD SOCIAL,89481.67,0502
2017,G,P,3230,21201,MANTENIMIENTO CENTROS EDUCATIVOS,62000.00,0502
2017,G,P,3230,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",600.00,0502
2017,G,P,3230,22103,COMBUSTIBLES Y CARBURANTES,15000.00,0502
2017,G,P,3230,22110,PRODUCTOS DE LIMPIEZA Y ASEO,30500.00,0502
2017,G,P,3230,2279948,SERVICIO AUXILIARES DE APOYO AULAS 2º CICLO INFANTIL,82000.00,0502
2017,G,P,3260,2260657,ACTOS DE DIFUSION EDUCATIVOS,2000.00,0502
2017,G,P,3260,22646,III PLAN DE IGUALDAD DE OPORTUNIDADES,1000.00,0502
2017,G,P,3260,2269902,PLAN INTEGRAL DE LA JUVENTUD,1000.00,0502
2017,G,P,3260,48100,"PREMIOS, BECAS COMEDOR Y MATERIAL BIBLIOGRAFICO",96000.00,0502
2017,G,P,3260,48108,BECAS ESTANCIAS TRANSNACIONALES (PRACTICAS),73230.00,0502
2017,G,P,3260,48959,SUBVENCIONES A COLECTIVOS EDUCATIVOS PARA EL DESARROLLO DE PROYECTOS SOCIOEDUCATIVOS,25000.00,0502
2017,G,P,3260,48900,OTRAS TRANSFERENCIAS,0.00,0502
2017,G,P,3260,78900,SUBVENCIONES A COLECTIVOS EDUCATIVOS PARA EL DESARROLLO DE PROYECTOS SOCIOEDUCATIVOS DE INVERSIONES,2000.00,0502
2017,G,P,3260,78901,PLAN ACCESIBILIDAD Y ELIMINACION BARRERAS EN CENTROS EDUCATIVOS,0.00,0502
2017,G,P,1301,13000,RETRIBUCIONES BASICAS,67895.88,0601
2017,G,P,1301,13100,RET.BASICAS LABORAL EVENTUAL,11271.59,0601
2017,G,P,1301,15001,PRODUCTIVIDAD-CONSTANCIA,8011.08,0601
2017,G,P,1301,16000,SEGURIDAD SOCIAL,28229.75,0601
2017,G,P,1301,22000,ORDINARIO NO INVENTARIABLE,2000.00,0601
2017,G,P,1301,22001,"PRENSA,REVISTA,LIBROS Y OTRAS PUBLICACIONES",250.00,0601
2017,G,P,1301,22002,MATERIAL INFORMATICO NO INVENTARIABLE,1000.00,0601
2017,G,P,1301,22200,SERVICIO DE TELECOMUNICACIONES,13000.00,0601
2017,G,P,1301,23120,LOCOMOCION PERSONAL NO DIRECTIVO,0.00,0601
2017,G,P,1321,12001,SUELDOS DEL GRUPO A2,26071.18,0601
2017,G,P,1321,12003,SUELDOS GRUPO C1,399352.85,0601
2017,G,P,1321,12006,TRIENIOS,85593.84,0601
2017,G,P,1321,12100,COMPLEMENTOS DE DESTINO,190154.23,0601
2017,G,P,1321,12101,COMPLEMENTOS ESPECIFICO,419779.46,0601
2017,G,P,1321,12103,OTROS COMPLEMENTOS,656.27,0601
2017,G,P,1321,12500,RET.BASICAS FUNCIONARIOS INTERINOS TEMPORALES,2381.32,0601
2017,G,P,1321,12502,RET.COMPLTª  FUNCIONARIOS INTERINOS TEMPORALES,1224.66,0601
2017,G,P,1321,13000,RETRIBUCIONES BASICAS,0.00,0601
2017,G,P,1321,13100,RET.BASICAS LABORAL EVENTUAL,0.00,0601
2017,G,P,1321,15000,PRODUCTIVIDAD ,339935.64,0601
2017,G,P,1321,15001,PRODUCTIVIDAD-CONSTANCIA,96132.96,0601
2017,G,P,1321,15100,GRATIFICACIONES,150000.00,0601
2017,G,P,1321,16000,SEGURIDAD SOCIAL,506147.40,0601
2017,G,P,1321,20406,RENTING VEH.POLICIAL,8820.00,0601
2017,G,P,1321,21220,MANTENIMIENTO CENTRAL MIXTA DE SEGURIDAD,2500.00,0601
2017,G,P,1321,21300,MANTENIMINETO EQUIPO DE TRANSMISIONES,2050.00,0601
2017,G,P,1321,21400,MATERIAL DE TRANSPORTE,16700.00,0601
2017,G,P,1321,22103,COMBUSTIBLES Y CARBURANTES,17000.00,0601
2017,G,P,1321,22104,VESTUARIO,16000.00,0601
2017,G,P,1321,22105,PRODUCTOS ALIMENTICIOS,500.00,0601
